UniqueID,V1,V2,V3,V4,V5,V6,V7,Stub,CONCEPT,DOMAIN
B09019_017,127.16226400160195,31.155129434045996,123.61562177216743,98.97309075623184,79.27135848538803,106.36176078567097,88.58826768679928,Stepchild,POP,Children
B09019_018,137.6551494096109,26.035557295407603,117.31261438798639,61.13307574297065,61.466065189530916,163.06778855777077,118.63085491661928,Grandchild,POP,Children
B09019_026,69.14033567782539,378.7011384165486,71.71961538596867,34.901421924529444,91.32466133906419,169.3759020661708,97.22659564215435,In group quarters,POP,Housing
B11001_003,97.02133711867698,68.60917187750266,117.66461735019698,133.71917885204803,106.53939531333474,66.15860367292365,61.65400703667788,Married-couple family,POP,Family Structure
B12001_003,99.8236381021579,174.7596335499551,80.2051257609541,71.21187645771019,96.04476247865318,120.25592542380772,126.60283559918615,Never married,POP,Marriage
B12001_007,93.67611174749453,102.22872101117704,103.3302311390783,43.78841958524735,77.65461855515697,158.53252843938387,163.21103189717724,Separated,POP,Marriage
B12001_009,87.53094785996686,64.55865609232063,140.83162841390163,72.2040002695787,104.35703144388377,121.66758502551897,83.47037121477278,Widowed,POP,Marriage
B12001_010,92.33545797493204,96.82354617758452,127.34484684481338,63.053336878960764,99.81537741194428,128.63576418886913,97.63217674259913,Divorced,POP,Marriage
B12001_012,96.13365493191563,184.9784255308034,69.511970981636,70.15159610849011,97.62592383951684,125.97067067267051,136.87062792447313,Never married,POP,Marriage
B12001_016,96.60793297915303,90.59107127312514,87.55801047077102,42.970310515240506,76.40672098137806,164.05428322505665,187.56052480524482,Separated,POP,Marriage
B12001_018,87.75361193732729,70.4830526532045,122.09731031485065,70.70424716364353,118.60102473168791,123.09546148485843,90.67818180143917,Widowed,POP,Marriage
B12001_019,97.41573711433527,97.89609204795553,99.89826155819392,68.37871008941964,115.21367391555293,126.1023827390782,106.74663380335221,Divorced,POP,Marriage
B15003_002,138.17100906780644,68.71339613562509,70.92489256667652,44.46814669866451,67.83213469384945,127.6101285362041,218.45351949132512,No schooling completed,POP,Education
B15003_003,122.35918932564753,86.84542270988001,73.0645341404036,85.7822279799342,90.08378228286745,111.21373945691045,146.99100305475056,Nursery school,POP,Education
B15003_004,116.87595266513841,116.8537690152239,69.6027331772535,58.73334358991641,84.59204119059002,113.73776399157123,190.67047163036955,Kindergarten,POP,Education
B15003_005,120.60496833682546,61.9051509951976,63.147611714497224,19.073965059001157,43.8721659498668,142.94478589035802,311.12088486508236,1st grade,POP,Education
B15003_006,136.2497530534025,57.77125949287719,57.81199485081283,19.175979358143007,41.3199019264638,129.1498796895946,319.25293775716625,2nd grade,POP,Education
B15003_007,139.24393276063188,51.826726720362274,63.72774055326458,20.510825304124623,43.85449349035119,133.439789179054,300.0066922643025,3rd grade,POP,Education
B15003_008,126.24627244204115,68.50852418071433,66.33280350658117,23.743360241802243,51.53416046446343,134.19661216941608,287.00295157496834,4th grade,POP,Education
B15003_009,127.72487019084338,66.41501002425464,65.1741226601756,30.800590801323853,58.78379252832474,130.8502725427658,270.47492000716704,5th grade,POP,Education
B15003_010,148.3396856417349,51.22410813685205,60.028751184006936,20.246682442810407,43.22836056352572,122.12960054663544,307.10951970633744,6th grade,POP,Education
B15003_011,105.692725760189,54.96783246036543,123.2290302668413,25.4576440147238,49.38746186626056,166.9537750731946,199.47607148416543,7th grade,POP,Education
B15003_012,88.11868045987497,48.90259772762444,157.85461020168233,28.894790877305436,56.03222703618243,153.02011992054508,167.14194804732963,8th grade,POP,Education
B15003_013,109.3009964193689,46.914031949315955,127.1481633286457,24.713573552345967,45.077160105233375,165.40766828722548,201.4851061313524,9th grade,POP,Education
B15003_014,91.0190526772073,42.93597416242406,153.54524285481816,31.674105882101916,54.119424899998755,188.52428555237407,139.4970895915787,10th grade,POP,Education
B15003_015,94.51791784165647,46.42687901008261,140.16009713505062,31.334295950682417,53.08761258706608,199.76351461862282,146.31962795469968,11th grade,POP,Education
B15003_016,126.08783612693921,61.515047544964396,98.8479324305177,54.414626476759395,77.29365183712773,129.58317088045942,162.61574651978958,"12th grade, no diploma",POP,Education
B15003_018,104.04441144444641,51.97819239799831,151.77255467758658,49.572482990638846,70.53411211967386,155.69641561113002,103.34596471694122,GED or alternative credential,POP,Education
B15003_019,111.91366213086256,60.53900705291188,124.0950995665072,86.99632622023302,98.55784263800597,104.68356397296826,84.5309053642305,"Some college, less than 1 year",POP,Education
B15003_020,110.21035580448981,82.9963112714271,107.15742181790145,89.11544068783134,101.8070769141592,104.09674724555174,95.17398309927482,"Some college, 1 or more years, no degree",POP,Education
B15003_021,107.81015465541135,72.90783080903432,117.68045035723142,99.07659029046509,106.57656334959175,88.83192333486144,78.6082867730312,Associate's degree,POP,Education
B15003_022,81.26210928575014,164.76602370435455,67.72935442268022,150.27970005528533,137.5391363287496,48.27305157422765,61.03835270797907,Bachelor's degree,POP,Education
B15003_023,67.08879973070194,189.9776083655504,60.09788545526178,167.44730276424298,147.0284954795868,40.4021782562782,45.70397224602505,Master's degree,POP,Education
B15003_024,48.025517354355436,228.93599214747417,46.36295787009839,189.55446250154793,156.77462693291756,26.548082190390478,36.738791005913974,Professional school degree,POP,Education
B15003_025,49.235347776644865,232.7078894193599,46.45741049876356,176.99740924899353,165.28379928917275,31.039093491584186,36.433268681385314,Doctorate degree,POP,Education
B16004_009,75.86182653337144,126.18680171797818,58.422877838041344,131.2990417499864,126.18311706280242,52.172803284376414,140.08121643449383,Speak other Indo-European languages:,POP,Language
B16004_014,108.89427715995801,138.34985751217076,14.676604573689762,158.47348593642468,135.784818954687,42.01451293926158,119.43819260869732,Speak Asian and Pacific Island languages:,POP,Language
B16004_019,87.03338703587893,111.95272571938762,24.419902731616773,87.08339547509402,101.33177511059345,126.21234526444792,219.9897425633178,Speak other languages:,POP,Language
B16004_031,76.07523107551322,253.89085837156875,34.695604321918985,118.16178669547874,134.62389324271075,48.38912082873146,129.06432639742422,Speak other Indo-European languages:,POP,Language
B16004_036,104.61455050619013,273.0705358716724,14.539254483223866,124.90975491352903,133.63969918608976,34.309563579883026,122.70543643186018,Speak Asian and Pacific Island languages:,POP,Language
B16004_041,83.9445671184602,208.7993711520646,28.473589921825297,82.6821674344037,108.67815793056823,98.90522861735934,193.78501071019056,Speak other languages:,POP,Language
B16004_053,78.68598633510724,159.21294844403496,53.18356910148046,122.41320095884427,151.41553796305215,53.15925939709252,107.18423849862026,Speak other Indo-European languages:,POP,Language
B16004_058,126.34010385417791,147.0418402011421,17.223205661913603,125.41355075874232,140.172846140088,30.34158081099457,145.59000972443803,Speak Asian and Pacific Island languages:,POP,Language
B16004_063,79.54070932318066,127.0909395307166,55.336173805447906,100.16356207694432,119.57905473636453,111.3298545145644,142.38080297697948,Speak other languages:,POP,Language
B19001_002,50.94361176130905,174.9595939994091,97.93604680662075,27.768275949645343,76.64347882742058,196.28415885361946,178.14309674648163,"Less than $10,000",ECONOMY,Wealth
B19001_003,49.875022053763765,128.7706983836297,115.73704817198274,22.104990005802406,77.04888973619043,197.04452630276342,180.38413252738098,"$10,000 to $14,999",ECONOMY,Wealth
B19001_004,59.6552483448358,111.1893200160988,124.17842527336151,26.289142431607974,84.09108321979389,184.14096034303748,159.90740803097287,"$15,000 to $19,999",ECONOMY,Wealth
B19001_005,68.68252670272321,109.6661135217472,124.43493221445405,29.870192485368662,88.60564690003262,168.63552723871499,152.3132727240181,"$20,000 to $24,999",ECONOMY,Wealth
B19001_006,75.20491883136341,107.52768086005466,125.28477992599767,34.06964251600045,90.51173876830674,159.35642164644776,143.99206657907672,"$25,000 to $29,999",ECONOMY,Wealth
B19001_007,80.9620412694834,111.5555984715516,122.1430210172211,37.40628364685964,95.04067633418651,148.91806685473028,138.5893684693089,"$30,000 to $34,999",ECONOMY,Wealth
B19001_008,87.50425453583041,111.39927381995898,122.98461211952979,42.195670972893986,95.81466045333823,139.22907472287574,130.39954989338048,"$35,000 to $39,999",ECONOMY,Wealth
B19001_009,90.47395347530728,116.68482747860426,120.67143007524396,46.034486748047314,100.20816025114445,130.70664069311908,124.02545924052168,"$40,000 to $44,999",ECONOMY,Wealth
B19001_010,95.43309666804264,111.38192812246639,121.2733133987091,49.997327290542046,102.57628138802659,124.30493234265276,116.44271930147202,"$45,000 to $49,999",ECONOMY,Wealth
B19001_011,100.60407563677872,120.55330460211977,118.02170769930254,58.325130734292564,106.35241076822535,110.29602805646262,106.30674597158507,"$50,000 to $59,999",ECONOMY,Wealth
B19001_012,105.92774831521066,121.6949612201774,115.91218440312412,69.39168296991997,109.99742364431226,97.56928059565169,92.84429270944527,"$60,000 to $74,999",ECONOMY,Wealth
B19001_013,110.44706305393773,119.7335615267478,110.46403149494901,91.51743811960418,115.84158259693862,76.48298626517588,74.85298476586514,"$75,000 to $99,999",ECONOMY,Wealth
B19001_014,108.49036403248793,118.59687793246438,99.47742470645535,122.37441273914112,122.58414686654375,55.17877682784611,58.32847620340286,"$100,000 to $124,999",ECONOMY,Wealth
B19001_015,98.62015737495268,120.2508053256732,87.50779144197351,153.10345173036356,128.91925447532907,39.472800902764796,46.78255533122093,"$125,000 to $149,999",ECONOMY,Wealth
B19001_016,84.01268280833007,129.2061403186441,70.03232417019849,186.62046734871134,136.00194825658227,26.904461458447056,37.74932718864362,"$150,000 to $199,999",ECONOMY,Wealth
B19001_017,49.81976453771815,162.44573762663478,45.65546335283694,237.9888319349566,141.8533070678088,15.771623944238785,24.2653004833095,"$200,000 or more",ECONOMY,Wealth
B19059_002,89.26381514876404,65.22203601862235,129.29848683473023,105.42538351796334,120.1751237070263,90.75141267519444,55.33522433148086,With retirement income,ECONOMY,Wealth
B22010_003,67.79105464630949,70.0134082582205,112.74114521706586,17.601811736992026,56.67643468580263,233.76174610653752,193.24925195035183,Households with 1 or more persons with a disability,ECONOMY,Wealth
B23024_002,73.01686611393419,160.74202441623854,96.02651205952778,27.13080411359064,66.61639793735365,190.29480526907219,182.64174002511365,Income in the past 12 months below poverty level:,ECONOMY,Wealth
B25002_003,40.34921527589515,148.95894228651628,175.3985822639571,39.5253324061125,103.52803178903545,139.13005572506734,79.45155259189131,Vacant,ENVIRONMENT,Occupancy
B25003_003,55.27759726964976,271.68647869141,57.041418514116394,23.8725297302503,113.8775449549476,136.49014010497095,200.32648349788832,Renter occupied,ENVIRONMENT,Tenure
B25004_002,36.97749658303601,315.9089871745805,57.82200035516358,20.815705343770336,122.65463981211688,149.32207261583463,180.46983174819533,For rent,ENVIRONMENT,Vacant Units
B25004_004,83.73012615188293,73.05162508825298,138.62866051113167,86.74992021073142,102.68608767762602,138.598086170929,52.450927765734946,For sale only,ENVIRONMENT,Vacant Units
B25004_006,22.978168551129073,127.62118110621019,255.50333218493742,43.5493554190973,134.2820945574006,40.75241328415146,25.936377456194865,"For seasonal, recreational, or occasional use",ENVIRONMENT,Vacant Units
B25004_007,44.31029757369103,106.23563443717087,240.48723141242326,13.982149088419641,55.40492683920441,114.13980968537409,121.60611344462717,For migrant workers,ENVIRONMENT,Vacant Units
B25017_002,16.89590997004626,509.7431496717664,56.11821508668318,11.201897634826755,97.33012451920682,84.22085048259717,225.28379566975988,1 room,ENVIRONMENT,Unit Size
B25017_003,10.589682924107047,544.6883764281661,62.706988286678076,9.573682643110407,120.7628349325534,70.2967947492002,188.81100427393415,2 rooms,ENVIRONMENT,Unit Size
B25017_004,19.506288458900713,385.98024778766546,65.84304414670025,11.411342894008799,124.34266161499836,97.37739012677206,214.66676059121693,3 rooms,ENVIRONMENT,Unit Size
B25017_005,51.823473505023244,201.40825179024273,102.04418139149954,24.240643822673423,119.12544917151855,126.21478106272565,168.6004316513396,4 rooms,ENVIRONMENT,Unit Size
B25017_006,101.58034871555198,83.70732147226536,133.69604187722243,48.922955373398715,100.2055123878544,136.92972532010407,96.38827482697381,5 rooms,ENVIRONMENT,Unit Size
B25017_007,118.06146231613664,48.26562734617649,130.10145511346985,80.64543978710361,101.27194115100133,125.85647372952286,60.40607883134057,6 rooms,ENVIRONMENT,Unit Size
B25017_008,110.94792679814552,31.28492414449103,126.90300922715161,123.25152553617953,105.84037929440746,96.7218500135902,37.55260903108208,7 rooms,ENVIRONMENT,Unit Size
B25017_009,96.1212493884622,25.459392193812814,116.89922187397922,164.96143913050884,109.06748839573706,72.69851303618395,27.482929881822276,8 rooms,ENVIRONMENT,Unit Size
B25017_010,66.7381809198419,24.39178558338942,104.44246356333495,217.6293933018151,108.87528153768405,53.82731938409643,19.322900920020505,9 or more rooms,ENVIRONMENT,Unit Size
B25024_002,113.36329061192303,17.44508434723753,133.08270049486504,124.28695236895393,92.65853266508654,109.19625461540696,37.000281425655665,"1, detached",ENVIRONMENT,Structure type
B25024_003,73.1015206288443,116.65548430832344,30.211272286145018,69.66470419502076,205.0970616127038,112.82009959584143,119.34097248646825,"1, attached",ENVIRONMENT,Structure type
B25024_004,36.82103005308503,119.51769479685397,41.72238701252863,15.758692396756322,145.54168173530581,249.66083067677323,180.96864645359142,2,ENVIRONMENT,Structure type
B25024_005,26.303551930975978,206.78785115477555,33.15985369777545,11.703894479248127,147.63885358790037,158.97490423360355,251.481200997026,3 or 4,ENVIRONMENT,Structure type
B25024_006,18.594728940358426,307.0818123279489,25.096662274656218,10.284791003192748,158.79011941118216,103.07709742492581,263.9257547048527,5 to 9,ENVIRONMENT,Structure type
B25024_007,14.780310114548964,421.72591263492575,16.10273103982492,8.851382186336672,159.58125913508698,59.53234021605739,269.8909726262953,10 to 19,ENVIRONMENT,Structure type
B25024_008,9.951713534381156,540.8522201011683,15.03520553193578,8.127320404402852,142.70374292930234,50.56991525726312,254.7220285273755,20 to 49,ENVIRONMENT,Structure type
B25024_009,6.58525700095838,770.6980601115282,6.965922522981748,6.66747136295574,119.25853625278013,35.577992961581735,213.30331992330755,50 or more,ENVIRONMENT,Structure type
